id,comment_pt,annotator1_moralA,annotator1_moralA_rationales,annotator1_moralB,annotator1_moralB_rationales,annotator1_moralC,annotator1_moralC_rationales,annotator2_moralA,annotator2_moralA_rationales,annotator2_moralB,annotator2_moralB_rationales,annotator2_moralC,annotator2_moralC_rationales,hate_label,annotator1_hate_rationales,annotator2_hate_rationales,summary_post,themes_post,politician_gender,politician_party,link_post,comment
2894,Dilma Rousseff só fala merda 😂😂😂😎👉,PN,Dilma Rousseff só fala merda;,0,0,0,0,PN,só fala merda,0,0,0,0,1,só fala merda,só fala merda;,"The post reports Dilma Rousseff’s strong criticism of President Bolsonaro for praising a known torturer. She emphasizes that torture is a crime against humanity under international law and that Brazil is bound by agreements, such as the Rome Statute and UN conventions, that classify torture as an imprescriptible crime. Dilma states it is unacceptable for a head of state to defend torture or violate international commitments, calling Bolsonaro’s stance a grave affront to human rights and democratic principles.",Human rights and international law; Condemnation of torture; Criticism of Bolsonaro;,female,left,https://www.instagram.com/tv/B09BRCjB_gV/,Dilma Rousseff only talks nonsense 😂😂😂😎👉
2895,"A culpa é do Noé ! Colocou casal jumentos arca, ê está porra não para de reproduzir, saudemos a mandioca.🐴😂",PN,"A culpa é do Noé! Colocou casal jumentos arca, ê está porra não para de reproduzir, saudemos a mandioca; ",0,0,0,0,PN,"casal jumentos; está porra não para de reproduzir, saudemos a mandioca",0,0,0,0,1,"casal jumentos; está porra não para de reproduzir, saudemos a mandioca",casal jumentos arca; porra; saudemos a mandioca;,"The post reports Dilma Rousseff’s strong criticism of President Bolsonaro for praising a known torturer. She emphasizes that torture is a crime against humanity under international law and that Brazil is bound by agreements, such as the Rome Statute and UN conventions, that classify torture as an imprescriptible crime. Dilma states it is unacceptable for a head of state to defend torture or violate international commitments, calling Bolsonaro’s stance a grave affront to human rights and democratic principles.",Human rights and international law; Condemnation of torture; Criticism of Bolsonaro;,female,left,https://www.instagram.com/tv/B09BRCjB_gV/,"It's Noah's fault! He put a pair of donkeys on the ark, and now that thing just won't stop reproducing. Let's celebrate the cassava! 🐴😂"
2331,Parabéns Benedita...esse canalha precisa ser punido!,LP,Parabéns Benedita;,FN,esse canalha precisa ser punido;,0,0,FN,esse canalha precisa ser punido,0,0,0,0,1,esse canalha precisa ser punido,canalha;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,Congratulations Benedita...that scoundrel needs to be punished!
2332,Só fala besteira essa Benedita não fala nada não tem um projeto um quadro de um policial matando uma pessoa isso e homenagem pelo amor de deus Benedita vai aparecer com trabalhos projetos para o bem do povo não com esse mimi q isso não cola mais não,FN,"Só fala besteira essa Benedita não fala nada não tem um projeto um quadro de um policial matando uma pessoa isso e homenagem pelo amor de deus; Benedita vai aparecer com trabalhos, projetos para o bem do povo não com esse mimi q isso não cola mais não; ",0,0,0,0,PN,Só fala besteira,HN,um quadro de um policial matando; vai aparecer com trabalhos projetos para o bem do povo não com esse mimi,0,0,1,Só fala besteira; vai aparecer com trabalhos projetos para o bem do povo não com esse mimi,Só fala besteira; esse mimi; q isso não cola mais não;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"Benedita only talks nonsense, she doesn't say anything, she doesn't have a project, a painting of a policeman killing someone, that's a tribute, for God's sake! Benedita should show up with projects for the good of the people, not with this whining, that doesn't work anymore."
2333,Policia não mata negro minha senhora Benedita para de enganar o povo polícia mata quem ataca eles para os mata tbem eles matam para se defender da bandidagem a qual vcs deixaram aumentar a senhora já foi atacada por policiais os seus filhos então como a senhora fala uma coisa dessas para de enganar as pessoas,FN,Policia não mata negro minha senhora Benedita para de enganar o povo; polícia mata quem ataca eles para os mata tbem eles matam para se defender da bandidagem a qual vcs deixaram aumentar a senhora já foi atacada por policiais?; os seus filhos então como a senhora fala uma coisa dessas para de enganar as pessoas,0,0,0,0,HN,para de enganar o povo; como a senhora fala uma coisa dessas para de enganar as pessoas,FN,polícia mata quem ataca eles para os mata tbem eles matam para se defender da bandidagem a qual vcs deixaram aumentar,0,0,1,para de enganar o povo; bandidagem; para de enganar as pessoas,bandidagem,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"""Police don't kill black people, Mrs. Benedita, stop deceiving the people. Police kill those who attack them, and they kill them too. They kill to defend themselves from the banditry that you allowed to increase. You have been attacked by police, as have your children, so how can you say such a thing? Stop deceiving people."""
2334,Que nojo desta gente que se acha acima do bem e do mal! É o tipo que se diz representante do povo! Benê você é incrível! ❤️❤️❤️❤️,PN,Que nojo desta gente que se acha acima do bem e do mal!;,FN,É o tipo que se diz representante do povo;,HP,Benê você é incrível;,PN,Que nojo desta gente que se acha acima do bem e do mal,HN,É o tipo que se diz representante do povo,0,0,1,Que nojo desta gente que se acha acima do bem e do mal; É o tipo que se diz representante do povo,Que nojo desta gente que se acha acima do bem e do mal!; É o tipo que se diz representante do povo;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"How disgusting are these people who think they're above good and evil! They're the type who claim to represent the people! Benê, you're amazing! ❤️❤️❤️❤️"
2335,Até quando o povo brasileiro vão colocar lixos humanos pra governar,PN,Até quando o povo brasileiro vão colocar lixos humanos pra governar;,0,0,0,0,PN,colocar lixos humanos pra governar,0,0,0,0,1,colocar lixos humanos pra governar,lixos humanos;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,How long will the Brazilian people continue to put human garbage in charge of governing?
2336,"E uma chita ela né! Opssss, uma chata.",PN,"E uma chita ela né! Opssss, uma chata; ",0,0,0,0,HN,"E uma chita ela né! Opssss, uma chata",0,0,0,0,1,"E uma chita ela né! Opssss, uma chata","E uma chita ela né! Opssss, uma chata; ","The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"And she's a cheetah, isn't she! Oops, I mean a pain in the neck."
2337,"Expussem logo esse desgraçado mandem ele logo para o inferno, um racista não merece viver entre nós",PN,Expussem logo esse desgraçado mandem ele logo para o inferno;,HN,um racista não merece viver entre nós;,0,0,PN,"Expussem logo esse desgraçado mandem ele logo para o inferno, um racista não merece viver entre nós",0,0,0,0,1,Expussem logo esse desgraçado; mandem ele logo para o inferno; racista; não merece viver entre nós,desgraçado; mandem ele logo para o inferno; racista;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"Get rid of that wretch immediately, send him straight to hell! A racist doesn't deserve to live among us."
2338,Essa é outra mulher lixo,PN,Essa é outra mulher lixo;,0,0,0,0,PN,outra mulher lixo,0,0,0,0,1,outra mulher lixo,Essa é outra mulher lixo;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,That's another trashy woman.
2339,"Canalhice, RACISMO NUNCA MAIS.",FN,Canalhice;,FP,RACISMO NUNCA MAIS;,0,0,FN,"Canalhice, RACISMO NUNCA MAIS",0,0,0,0,1,Canalhice,Canalhice;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"Scoundrels, RACISM NEVER AGAIN."
2340,🤢🤢🤢 Vala seu merda!!,PN,Vala seu merda;,0,0,0,0,PN,Vala seu merda,0,0,0,0,1,Vala seu merda,Vala seu merda;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"🤢🤢🤢 Go away, you piece of shit!!"
2341,"Só podia ser de um policial um absurdo desses, o cara quer aparecer de qualquer jeito.",HN,"Só podia ser de um policial um absurdo desses, o cara quer aparecer de qualquer jeito.",0,0,0,0,AN,Só podia ser de um policial um absurdo desses,HN,o cara quer aparecer de qualquer jeito,0,0,1,Só podia ser de um policial; o cara quer aparecer de qualquer jeito,o cara quer aparecer de qualquer jeito;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,Only a police officer could come up with something this absurd; the guy just wants attention any way he can get it.
2342,So negros morrem no Brasil? Bandido nao escolhe cor!,HN,So negros morrem no Brasil?,FN,Bandido nao escolhe cor;,0,0,FN,So negros morrem no Brasil? Bandido nao escolhe cor,0,0,0,0,1,So negros morrem no Brasil? Bandido nao escolhe cor,So negros morrem no Brasil? Bandido nao escolhe cor;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,Do only black people die in Brazil? Criminals don't choose their skin color!
2343,"Esse deputado racista é um verme, verme este que, quando amassado com os pés ele fede. Tu, deputado, é tão pequeno, que se alguém cuspir no chão perto de você é bem capaz de mata-lo afogado.",PN,"Esse deputado racista é um verme, verme este que, quando amassado com os pés ele fede; Tu, deputado, é tão pequeno, que se alguém cuspir no chão perto de você é bem capaz de mata-lo afogado; ",0,0,0,0,FN,deputado racista,PN,"é um verme, verme este que, quando amassado com os pés ele fede",HN,se alguém cuspir no chão perto de você é bem capaz de mata-lo afogado,1,"racista; é um verme; verme este que, quando amassado com os pés ele fede; tão pequeno, que se alguém cuspir no chão perto de você é bem capaz de mata-lo afogado","verme; quando amassado com os pés ele fede; é tão pequeno, que se alguém cuspir no chão perto de você é bem capaz de mata-lo afogado;","The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"That racist congressman is a worm, a worm that stinks when crushed underfoot. You, congressman, are so small that if someone spits on the ground near you, they're quite capable of drowning you."
2344,"Esses fascitas passam dos limites, eles terão que ser penalizados pelos atos insanos",AN,Esses fascitas passam dos limites;,FN,eles terão que ser penalizados pelos atos insanos;,0,0,AN,Esses fascitas passam dos limites,FP,eles terão que ser penalizados pelos atos insanos,0,0,1,Esses fascitas passam dos limites; atos insanos,fascitas;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,These fascists have gone too far; they will have to be punished for their insane acts.
2345,"O respeito não faz parte desse partido, o PSL! Vergonha! Uma celebração terminar com desrespeito! Isso não pode! Punição presidente Rodrigo Maia!",HN,"O respeito não faz parte desse partido, o PSL; Vergonha; Uma celebração terminar com desrespeito; ",FN,Isso não pode; Punição presidente Rodrigo Maia;,0,0,HN,O respeito não faz parte desse partido; Vergonha,FN,Punição presidente Rodrigo Maia,0,0,1,O respeito não faz parte desse partido; Vergonha; Punição presidente Rodrigo Maia,Vergonha; O respeito não faz parte desse partido;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"Respect is not part of this party, the PSL! Shame! A celebration ending with disrespect! This cannot happen! Punish President Rodrigo Maia!"
2346,"A imagem usada é o que, cambada de FDP. Vocês são os verdadeiros preconceituosos... usaram um negro vestido da bandeira do Brasil baleado e caído e um policial branco com arma na mão insinuando o que??? Cafajestes!!! Pilantras!!!",PN,"A imagem usada é o que, cambada de FDP; ",HN,Vocês são os verdadeiros preconceituosos; usaram um negro vestido da bandeira do Brasil baleado e caído e um policial branco com arma na mão insinuando o que???; Cafajestes!!!; Pilantras!!!,0,0,PN,cambada de FDP,FN,Vocês são os verdadeiros preconceituosos; usaram um negro vestido da bandeira do Brasil baleado e caído e um policial branco com arma na mão insinuando o que?; Cafajestes; Pilantra,0,0,1,cambada de FDP; Vocês são os verdadeiros preconceituosos; usaram um negro vestido da bandeira do Brasil baleado e caído e um policial branco com arma na mão insinuando o que??? Cafajestes; Pilantras,preconceituosos; cambada de FDP; Cafajestes; Pilantras;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"The image used is what, you bunch of sons of bitches. You are the truly prejudiced ones... you used a black man dressed in the Brazilian flag, shot and lying on the ground, and a white policeman with a gun in his hand, insinuating what??? Scoundrels!!! Crooks!!!"
2347,"Triste isso....força e acabem com esse racista por falta de decoro, por violência e racismo declarado",HN,Triste isso....,HP,força;,FP,"acabem com esse racista por falta de decoro, por violência e racismo declarado; ",HN,"acabem com esse racista por falta de decoro, por violência e racismo declarado",0,0,0,0,1,"acabem com esse racista por falta de decoro, por violência e racismo declarado",falta de decoro; racismo declarado;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"That's sad...strength to this racist, who suffers from lack of decorum, violence, and blatant racism."
2348,Esse milico de merda tem.que ser preso,AN,Esse milico;,PN,de merda;,FN,tem que ser preso;,FN,Esse milico de merda tem.que ser preso,0,0,0,0,1,Esse milico de merda tem.que ser preso,milico de merda;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,That piece of shit soldier needs to be arrested.
2350,Vagabundo do PSL partido do Laranjal,FN,Vagabundo do PSL partido do Laranja;,0,0,0,0,FN,Vagabundo do PSL partido do Laranja,0,0,0,0,1,Vagabundo do PSL partido do Laranja,partido do Laranjal;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"PSL bum, Laranjal party"
2351,"Maldito MILICO mal caráter, esse DEPUTADOS canalha não tem estrutura nem pra lixeiro da assembleia legislativa, ele deveria estar em um manicômio judiciário.",PN,Maldito;,AN,MILICO;,FN,mal caráter; esse DEPUTADOS canalha não tem estrutura nem pra lixeiro da assembleia legislativa;,FN,Maldito MILICO mal caráter; DEPUTADOS canalha,HN,"não tem estrutura nem pra lixeiro da assembleia legislativa, ele deveria estar em um manicômio judiciário",0,0,1,Maldito; MILICO; mal caráter; canalha; não tem estrutura nem pra lixeiro da assembleia legislativa; deveria estar em um manicômio judiciário,Maldito; mal caráter; canalha; manicômio judiciário.,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"That damned, wicked military man, that scoundrel of a DEPUTY doesn't even have the structure to be a garbage collector at the legislative assembly; he should be in a psychiatric hospital."
2352,"Repugnante, absurdo o que esse deputado fez, tem que olhar pra trás e vê como foi fácil a chegada dele aonde encontra_se hoje, mas não é a mesma oportunidade oferecida ao negro, educação, saúde, um lar, um, um bom emprego, se eles nunca tiveram irão ficar sempre atrás, consciência de o negro tem que ser tratado por igual, com as mesmas garantias e direitos.",PN,Repugnante;,FN,"absurdo o que esse deputado fez, tem que olhar pra trás e vê como foi fácil a chegada dele aonde encontra_se hoje, mas não é a mesma oportunidade oferecida ao negro, educação, saúde, um lar, um, um bom emprego; se eles nunca tiveram irão ficar sempre atrás; consciência de o negro tem que ser tratado por igual, com as mesmas garantias e direitos.",FP,"consciência de o negro tem que ser tratado por igual, com as mesmas garantias e direitos; ",HN,"absurdo o que esse deputado fez; não é a mesma oportunidade oferecida ao negro, educação, saúde, um lar, um, um bom emprego, se eles nunca tiveram irão ficar sempre atrás",FP,"consciência de o negro tem que ser tratado por igual, com as mesmas garantias e direitos",PN,Repugnante,1,Repugnante; absurdo o que esse deputado fez,Repugnante; absurdo;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"Disgusting, absurd what that congressman did. He needs to look back and see how easy it was for him to get to where he is today, but the same opportunities offered to Black people—education, health, a home, a good job—are not available. If they never had these opportunities, they will always be left behind. There needs to be awareness that Black people must be treated equally, with the same guarantees and rights."
2353,Tadeu do PSL. (Partido Só de Laranjas.) Atitude repudiante. Tá louco meu!!! É hora de impor limites a esses fascistas de MERDA.🤢,FN,Tadeu do PSL. (Partido Só de Laranjas.);,HN,Atitude repudiante; Tá louco meu;,AN,É hora de impor limites a esses fascistas de MERDA;,HN,Partido Só de Laranjas; Tá louco meu,AN,É hora de impor limites a esses fascistas de MERDA,PN,Atitude repudiante; fascistas de MERDA,1,Partido Só de Laranjas; Atitude repudiante; Tá louco meu; É hora de impor limites a esses fascistas de MERDA,Partido Só de Laranjas; Atitude repudiante; Tá louco meu; fascistas de MERDA;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,Tadeu from the PSL (Party of Only Oranges). Repugnant attitude. Are you crazy?! It's time to set limits for these fascist PIECES OF SHIT. 🤢
2354,O que que esse paria social ganhou destruindo a placa. Que grupos estão por trás disso?,HN,O que que esse paria social ganhou destruindo a placa. Que grupos estão por trás disso?,0,0,0,0,HN,paria social,FN,Que grupos estão por trás disso?,0,0,1,paria social,paria social;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,What did this social outcast gain by destroying the plaque? Which groups are behind this?
2355,Essa Petralha devia ir pra cadeia .,FN,Essa Petralha devia ir pra cadeia;,0,0,0,0,FN,Essa Petralha devia ir pra cadeia,0,0,0,0,1,Essa Petralha devia ir pra cadeia,Petralha;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,That leftist should go to jail.
2356,Fogo nos racistas,HN,Fogo nos racistas;,0,0,0,0,HN,Fogo nos racistas,FP,Fogo nos racistas,0,0,1,Fogo nos racistas,Fogo nos racistas;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,Fire on the racists!
2357,Esquerda parasita lixo,PN,Esquerda parasita; lixo;,0,0,0,0,PN,Esquerda parasita lixo,0,0,0,0,1,Esquerda parasita; lixo,Esquerda parasita; lixo;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,Parasitic leftists are trash.
2358,"Eu sou negro e só vejo racismo de sua boca podre sua Negra, agora me diga que eu sou racista.",PN,Eu sou negro e só vejo racismo de sua boca podre sua Negra;,HN,agora me diga que eu sou racista;,0,0,PN,só vejo racismo de sua boca podre,HN,agora me diga que eu sou racista,0,0,1,só vejo racismo de sua boca podre sua Negra,boca podre;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"I'm black and all I see is racism coming from your foul mouth, you Black woman. Now tell me I'm racist."
2359,"Só mi 🇧🇷🇧🇷mim mi vão trabalhar para o povo, pra isso qe vcs foram eleitas 🇧🇷",HN,Só mi 🇧🇷🇧🇷mim mi;,FN,"vão trabalhar para o povo, pra isso qe vcs foram eleitas;",0,0,FN,"Só mi mim mi vão trabalhar para o povo, pra isso qe vcs foram eleitas",0,0,0,0,1,Só mi mim mi; vão trabalhar; pra isso qe vcs foram eleitas,Só mi 🇧🇷🇧🇷mim mi;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"Only you 🇧🇷🇧🇷 will work for the people, that's why you were elected 🇧🇷"
2360,Esse miliciano precisa pagar pelo que fez.,AN,Esse miliciano precisa pagar pelo que fez;,0,0,0,0,FN,Esse miliciano precisa pagar pelo que fez,0,0,0,0,1,Esse miliciano precisa pagar pelo que fez,miliciano;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,This militia member needs to pay for what he did.
2361,Vai dormir Benedita!!,HN,Vai dormir Benedita!!;,0,0,0,0,HN,Vai dormir Benedita,0,0,0,0,1,Vai dormir,Vai dormir Benedita!!;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"Go to sleep, Benedita!"
2362,Mulher chata insuportável,HN,Mulher chata insuportável;,0,0,0,0,HN,Mulher chata insuportável,0,0,0,0,1,Mulher chata insuportável,chata; insuportável;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"annoying, unbearable woman"
2363,"👏👏👏chega de tanto lixo destes fascistas ,racistas de merda, traidores da Pátria , golpistas🤮🤮🤮chega...",PN,👏👏👏chega de tanto lixo; racistas de merda;,AN,destes fascistas; golpistas🤮🤮🤮chega...;,LN,traidores da Pátria;,PN,chega de tanto lixo; racistas de merda,AN,"fascistas ,racistas de merda, golpistas",LN,traidores da Pátria,1,chega de tanto lixo; fascistas; racistas; de merda; traidores da Pátria; golpistas,chega de tanto lixo; racistas de merda; destes fascistas; golpistas; traidores da Pátria;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"👏👏👏Enough of all this trash from these fascist, racist scum, traitors to the Fatherland, coup plotters🤮🤮🤮enough..."
2364,Fora Governo De Milicianos,AN,Fora Governo De Milicianos;,0,0,0,0,AN,Fora Governo De Milicianos,0,0,0,0,1,Fora Governo De Milicianos,Fora Governo De Milicianos;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,Out with the Militia Government!
